store_id,item_id,Intermitent,PLC_Status,Cycle_Classification,Variability_Segment,Volume_Segment,Trend,Seasonal
STORE_05,ITEM_049,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_05,ITEM_050,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_001,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_002,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_003,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_004,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_005,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_006,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_007,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_008,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_009,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_010,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_011,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_012,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_013,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_014,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_015,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_06,ITEM_016,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_017,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_018,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_019,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_020,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_06,ITEM_021,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_022,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_023,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_024,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_025,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_026,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_027,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_028,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_029,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_030,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_031,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_032,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_033,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_034,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_035,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_036,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_037,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_038,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_06,ITEM_039,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_040,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_041,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_042,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_043,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_044,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_045,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_046,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_047,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_048,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_049,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_06,ITEM_050,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_001,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_002,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_003,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_004,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_07,ITEM_005,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_006,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_07,ITEM_007,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_008,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_07,ITEM_009,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_010,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_011,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_012,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_07,ITEM_013,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_014,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_07,ITEM_015,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_07,ITEM_016,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_017,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_07,ITEM_018,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_019,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_020,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_07,ITEM_021,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_022,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_023,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_024,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_025,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_026,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_027,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_028,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_029,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_030,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_031,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_07,ITEM_032,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_033,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_034,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_035,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_036,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_07,ITEM_037,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_038,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_07,ITEM_039,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_040,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_041,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_042,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_07,ITEM_043,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_07,ITEM_044,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_045,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_046,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_047,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_048,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_049,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_07,ITEM_050,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_001,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_002,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_003,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_004,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_005,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_006,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_007,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_008,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_009,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_010,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_011,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_012,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_013,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_014,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_015,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_016,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_017,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_018,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_019,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_020,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_021,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_022,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_023,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_024,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_025,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_026,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_027,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_028,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_029,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_030,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_031,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_032,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_033,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_034,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_035,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_036,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_037,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_038,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_039,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_040,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_041,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_042,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_043,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_044,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_045,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_046,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_047,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_08,ITEM_048,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_049,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_08,ITEM_050,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_001,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_002,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_003,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_004,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_09,ITEM_005,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_006,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_09,ITEM_007,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_008,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_09,ITEM_009,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_010,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_011,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_012,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_09,ITEM_013,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_014,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_09,ITEM_015,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_09,ITEM_016,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_017,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_09,ITEM_018,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_019,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_020,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_09,ITEM_021,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_022,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_023,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_024,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_025,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_026,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_027,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_028,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_029,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_030,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_031,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_09,ITEM_032,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_033,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_034,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_035,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_036,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_037,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_038,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_09,ITEM_039,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_040,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_041,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_042,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_09,ITEM_043,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_044,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_045,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_046,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_047,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_048,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_049,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_09,ITEM_050,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_001,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_002,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_003,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_004,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_005,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_006,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_007,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_008,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_009,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_010,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_011,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_012,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_013,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_014,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_015,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_016,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_017,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_018,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_019,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_020,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_021,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_022,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_023,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_024,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_025,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_026,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_027,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_028,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_029,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_030,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_031,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_032,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_033,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_034,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_035,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_036,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_037,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_038,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_039,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_040,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_041,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_042,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_043,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_044,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_045,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_046,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_10,ITEM_047,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_10,ITEM_048,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
