store_id,item_id,Intermitent,PLC_Status,Cycle_Classification,Variability_Segment,Volume_Segment,Trend,Seasonal
STORE_15,ITEM_050,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_001,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_002,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_003,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_004,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_005,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_006,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_16,ITEM_007,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_008,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_16,ITEM_009,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_010,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_011,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_012,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_013,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_014,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_16,ITEM_015,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_16,ITEM_016,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_017,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_16,ITEM_018,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_019,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_020,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_16,ITEM_021,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_022,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_023,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_024,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_025,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_026,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_027,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_028,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_029,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_030,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_031,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_032,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_033,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_034,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_035,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_036,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_037,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_038,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_16,ITEM_039,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_040,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_041,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_042,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_043,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_044,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_045,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_046,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_047,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_048,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_049,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_16,ITEM_050,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_001,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_002,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_003,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_004,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_17,ITEM_005,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_006,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_17,ITEM_007,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_008,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_17,ITEM_009,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_010,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_011,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_012,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_17,ITEM_013,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_014,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_17,ITEM_015,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_17,ITEM_016,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_017,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_17,ITEM_018,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_019,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_020,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_17,ITEM_021,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_022,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_023,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_024,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_025,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_026,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_027,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_028,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_029,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_030,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_031,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_17,ITEM_032,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_033,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_034,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_035,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_036,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_037,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_038,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_17,ITEM_039,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_040,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_041,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_042,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_17,ITEM_043,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_044,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_045,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_046,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_047,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_048,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_049,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_17,ITEM_050,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_001,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_002,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_003,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_004,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_18,ITEM_005,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_006,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_18,ITEM_007,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_008,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_18,ITEM_009,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_010,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_011,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_012,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_013,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_014,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_18,ITEM_015,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_18,ITEM_016,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_017,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_18,ITEM_018,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_019,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_020,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_18,ITEM_021,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_022,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_023,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_024,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_025,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_026,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_027,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_028,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_029,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_030,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_031,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_18,ITEM_032,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_033,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_034,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_035,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_036,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_037,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_038,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_18,ITEM_039,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_040,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_041,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_042,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_043,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_044,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_045,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_046,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_047,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_048,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_049,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_18,ITEM_050,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_001,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_002,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_003,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_004,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_19,ITEM_005,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_006,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_19,ITEM_007,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_008,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_19,ITEM_009,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_010,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_011,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_012,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_013,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_014,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_19,ITEM_015,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_19,ITEM_016,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_017,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_19,ITEM_018,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_019,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_020,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_19,ITEM_021,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_022,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_023,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_024,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_025,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_026,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_027,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_028,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_029,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_030,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_031,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_19,ITEM_032,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_033,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_034,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_035,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_036,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_037,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_038,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_19,ITEM_039,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_040,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_041,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_042,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_043,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_044,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_045,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_046,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_047,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_048,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_049,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_19,ITEM_050,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_001,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_002,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_003,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_004,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_005,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_006,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_007,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_008,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_009,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_010,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_011,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_012,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_013,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_014,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_015,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_016,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_017,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_018,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_019,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_020,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_021,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_022,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_023,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_024,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_025,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_026,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_027,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_028,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_029,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_030,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_031,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_032,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_033,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_034,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_035,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_036,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_037,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_038,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_039,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_040,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_041,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_042,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_043,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_044,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_045,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_046,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_047,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_048,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
STORE_20,ITEM_049,NO,MATURE,Greater than 2 cycles,Y,A,NO TREND,NO
STORE_20,ITEM_050,NO,MATURE,Greater than 2 cycles,Y,B,NO TREND,NO
